HIP	RA2000	DE2000	Vmag	Name
88818	18.130433	26.101111	5.83	
88836	18.133975	36.401667	5.49	
88839	18.134711	-28.456944	4.55	
88841	18.135344	2.218611	6.61	
88859	18.141697	-45.766944	6.13	
88862	18.142706	14.284722	6.34	
88866	18.142997	-63.668056	4.33	
88876	18.144053	-21.449444	6.42	
88886	18.145969	20.814444	4.37	
88899	18.148017	20.045278	5.10	
88929	18.152828	30.469167	6.36	
88947	18.156250	-36.672500	6.53	
88964	18.159406	3.993056	5.71	
88972	18.160458	38.458889	6.38	
88981	18.162047	-13.934167	6.38	
89000	18.165003	3.120278	5.67	
89006	18.165997	-59.040000	6.38	
89008	18.166386	36.466111	5.57	
89010	18.166656	-32.719167	6.39	
89020	18.168281	-30.728611	5.53	
89023	18.169092	16.476389	6.09	
89042	18.173961	-62.002778	5.47	
89047	18.175425	54.285833	5.97	
89065	18.177858	3.324167	5.50	
89086	18.182042	-33.800000	6.13	
89096	18.184558	-47.513056	6.07	
89097	18.184783	-25.762222	6.67	
89099	18.184872	-41.358889	5.86	
89104	18.185322	60.409444	6.50	
89112	18.187161	-45.954167	4.52	
89114	18.187442	-19.841667	6.33	
89115	18.187711	-75.890556	5.86	
89143	18.193103	48.289444	6.65	
89153	18.195369	-23.701111	4.96	
89156	18.195864	33.446944	5.98	
89172	18.198381	31.405278	4.96	
89178	18.199486	-28.901389	6.51	
89234	18.209492	-73.671667	5.86	
89242	18.211211	2.812778	6.68	
89246	18.211839	41.146944	6.36	
89264	18.215625	-50.558611	6.51	
89279	18.218006	38.773333	6.04	
89288	18.219442	-4.011667	6.59	
89290	18.220194	-41.335833	5.47	
89298	18.221258	21.880000	6.14	
89341	18.229392	-21.058611	3.84	
89347	18.231172	2.393333	6.43	
89348	18.231489	64.396944	4.99	
89369	18.237753	-21.713056	5.49	
89370	18.237878	-63.689444	6.47	
89401	18.244725	56.588056	6.66	
89408	18.245553	29.207778	6.51	
89439	18.253586	-20.728056	5.29	
89440	18.253603	-20.387778	5.96	
89448	18.254736	68.755833	5.96	
89460	18.257411	-48.851389	6.58	
89465	18.257969	86.657500	6.51	
89470	18.258544	-18.661389	6.05	
89474	18.259036	45.209444	6.30	
89482	18.260772	42.159167	5.56	
89487	18.261294	-63.055278	5.58	
89507	18.264831	-44.206389	5.45	
89512	18.266092	-3.617778	6.35	
89527	18.268217	2.377500	6.10	
89587	18.281414	-3.006667	5.99	
89592	18.282636	-27.715556	6.66	
89597	18.283589	-51.068056	6.06	
89601	18.284681	1.005556	6.62	
89604	18.285264	40.936389	6.12	
89605	18.285428	-56.023333	5.36	
89609	18.286564	-17.373611	5.81	
89617	18.288261	-38.177500	6.69	
89620	18.289906	-28.288611	6.36	
89622	18.290022	-28.651944	6.18	
89623	18.290044	-9.758333	6.29	
89630	18.291267	-18.463333	6.52	
89637	18.293403	-34.107222	6.03	
89642	18.293814	-36.761111	3.10	
89674	18.300267	-68.229167	6.32	
89677	18.300817	13.776944	6.29	
89678	18.300886	-27.042500	4.66	
89684	18.302144	18.131667	6.24	
89683	18.302144	23.296944	6.45	
89726	18.311153	-42.288333	6.30	
89731	18.311600	-25.604722	6.51	
89770	18.318986	71.517778	6.68	
89772	18.319322	7.259722	5.41	
89773	18.319631	24.445833	5.30	
89805	18.327800	-63.885833	6.17	
89826	18.331033	36.064444	4.33	
89827	18.331131	29.666389	6.01	
89835	18.332250	51.347778	6.30	
89840	18.333811	-48.765000	6.56	
89846	18.334761	-7.981111	6.54	
89851	18.335769	-15.831389	5.39	
89861	18.338306	21.961389	4.92	
89878	18.340369	28.983333	6.61	
89908	18.345956	71.337500	4.22	
89918	18.347794	3.376944	4.85	
89920	18.348664	-37.487500	6.46	
89925	18.349158	29.858611	5.61	
89931	18.349894	-29.827778	2.72	Kaus Media
89935	18.350283	28.869722	5.12	
89936	18.350386	-43.774722	6.65	
89937	18.350650	72.733611	3.55	
89943	18.351986	49.725278	6.39	
89962	18.355256	-2.896944	3.23	
89968	18.356386	-18.859722	5.76	
89977	18.357889	5.435556	6.14	
89978	18.358192	51.301111	6.65	
89980	18.358711	-24.915278	6.19	
89981	18.359078	49.121389	5.02	
90012	18.366703	-28.429722	6.15	
90023	18.369081	23.285000	5.41	
90037	18.371833	-38.656667	5.09	
90052	18.376475	12.029444	5.99	
90067	18.380278	17.826389	5.25	
90074	18.381411	-36.669444	5.33	
90083	18.383917	-10.218889	6.32	
90086	18.384150	16.687778	6.22	
90096	18.386714	-12.014444	5.71	
90098	18.387117	-61.493889	4.35	
90124	18.391339	-36.237778	5.52	
90133	18.393456	-75.044167	5.47	
90135	18.394319	-8.934444	4.66	
90139	18.394936	21.770278	3.85	
90146	18.396653	53.300833	6.35	
90156	18.398514	58.800556	4.98	
90163	18.399242	38.739167	6.41	
90170	18.399983	43.907500	6.63	
90174	18.401000	-3.582778	6.36	
90179	18.402375	79.222500	6.54	
90182	18.402550	83.175278	6.16	
90185	18.402875	-34.384167	1.79	Kaus Australis
90187	18.403039	42.466944	6.65	
90191	18.403833	39.507222	5.11	
90200	18.405067	-44.110000	5.24	
90223	18.409197	-49.652500	6.45	
90238	18.411681	-7.075833	6.28	
90253	18.415892	-1.579167	6.15	
90256	18.416239	27.394722	6.27	
90260	18.417086	-30.756389	5.58	
90281	18.420886	-13.978333	6.61	
90289	18.422511	-20.541389	4.81	
90290	18.422694	-35.991944	6.14	
90304	18.425453	-63.021111	6.13	
90313	18.427444	8.031944	5.64	
90336	18.431836	-33.945556	6.30	
90337	18.432008	14.966111	6.37	
90342	18.432992	29.828889	5.81	
90344	18.433053	65.563333	4.82	
90398	18.444703	26.449167	6.50	
90414	18.448336	-48.116944	5.44	
90422	18.449564	-45.968333	3.49	
90437	18.452461	-8.040278	6.50	
90441	18.453475	-0.196111	5.20	
90476	18.461692	59.548889	6.43	
90478	18.462156	-26.634722	6.31	
90485	18.463744	-29.816667	5.90	
90487	18.463978	3.748333	6.07	
90494	18.465689	-17.800278	6.19	
90496	18.466186	-25.421111	2.82	Kaus Borealis
90497	18.466325	6.194167	5.71	
90510	18.468381	-26.756944	6.28	
90509	18.468431	-84.387222	6.49	
90541	18.474197	-38.995556	5.63	
90568	18.480483	-49.070000	4.10	
90576	18.482600	-26.581944	6.68	
90595	18.486625	-14.565556	4.67	
90597	18.486908	-43.845833	6.36	
90604	18.487997	-38.851111	6.63	
90606	18.488894	-80.232500	5.95	
90610	18.489442	-25.256389	6.63	
90637	18.493253	23.866111	5.87	
90642	18.494711	-1.985000	5.38	
90647	18.495822	77.546944	5.65	
90651	18.496319	-14.581944	6.02	
90662	18.498867	-47.220278	5.69	
90664	18.499078	-57.523056	5.74	
90676	18.501422	4.065278	6.66	
90687	18.503289	-18.728333	5.63	
90692	18.503972	-5.723889	6.27	
90729	18.511567	20.815556	6.49	
90743	18.515639	-48.014722	6.60	
90759	18.517486	-41.913611	6.02	
90762	18.517908	16.928611	5.76	
90763	18.518014	-32.988889	5.37	
90780	18.520808	65.435833	6.60	
90797	18.522897	-62.278056	4.63	
90804	18.523803	-10.795556	5.77	
90806	18.523972	-18.402500	5.12	
90830	18.529289	-45.914722	4.92	
90836	18.531481	-19.125000	6.59	
90842	18.532283	-43.507222	5.71	
90844	18.532497	-1.002778	5.93	
90853	18.533872	-45.757222	5.07	
90858	18.535244	3.659444	6.41	
90865	18.536494	52.115278	6.58	
90882	18.538558	67.776667	6.66	
90884	18.539072	-14.644167	6.36	
90887	18.539253	-39.703889	5.16	
90905	18.542922	57.045556	4.77	
90908	18.543850	46.092500	6.69	
90913	18.545367	-14.865556	5.47	
90915	18.546153	23.616667	5.88	
90923	18.547208	30.554167	5.47	
90930	18.548703	-73.965278	5.88	
90936	18.550236	-39.891667	6.22	
90967	18.556308	-5.911389	6.36	
90970	18.556400	30.891944	6.55	
90969	18.556411	-38.720000	6.31	
90968	18.556425	-38.725833	5.67	
90971	18.556472	8.268056	6.42	
90981	18.558178	-58.708333	6.40	
90982	18.558378	-42.312222	4.62	
90991	18.560833	-14.853333	5.74	
91004	18.564858	-24.032222	5.49	
91013	18.565750	52.353333	5.38	
91014	18.566044	-33.016389	5.28	
91041	18.572103	20.466389	6.57	
91042	18.572136	29.741944	6.64	
91061	18.575250	51.782222	6.51	
91062	18.575314	-52.891389	6.21	
91066	18.575767	-24.222222	6.53	
91090	18.579858	10.891944	6.48	
91105	18.583989	-10.976944	5.12	
91117	18.586789	-8.243056	3.85	
91118	18.586831	18.203333	5.79	
91119	18.587083	34.457778	6.10	
91132	18.589253	-20.840278	6.49	
91139	18.591775	23.605278	5.62	
91142	18.593467	4.935833	6.47	
91159	18.598108	16.975833	6.21	
91172	18.599900	-29.698889	6.36	
91196	18.603681	65.488333	6.07	
91200	18.604164	30.584444	6.68	
91217	18.607733	9.122778	5.38	
91235	18.610375	33.468889	5.41	
91237	18.610858	6.671944	5.43	
91250	18.612647	43.221667	6.21	
91259	18.615019	3.789722	6.60	
91262	18.615608	38.782778	0.03	Vega
91279	18.619181	16.198056	6.31	
91286	18.620175	11.421389	6.57	
91315	18.625975	62.526389	5.74	
91322	18.626653	-0.309167	5.76	
91338	18.630125	5.883333	6.68	
91347	18.631786	-21.397500	5.93	
91369	18.634578	-14.004722	6.49	
91373	18.635131	39.668056	6.02	
91384	18.638617	-1.112778	6.64	
91394	18.639944	-3.193611	6.49	
91397	18.640089	60.710833	6.65	
91405	18.641867	-23.504722	5.78	
91406	18.642111	-48.720556	6.54	
91438	18.648181	-21.051389	5.85	
91461	18.653964	-47.909722	5.84	
91466	18.654967	-34.166111	6.65	
91491	18.659175	40.935000	6.25	
91494	18.659772	-43.185556	5.42	
91499	18.660244	5.264167	6.36	
91523	18.664333	7.358611	6.26	
91525	18.664669	52.195833	6.00	
91527	18.664911	-20.071111	6.67	
91532	18.666778	-7.790556	5.82	
91533	18.667203	30.849167	6.43	
91552	18.670053	38.366944	6.45	
91606	18.682333	62.749167	6.10	
91647	18.689181	-50.472500	6.54	
91662	18.691858	-48.094167	6.47	
91665	18.692900	-3.118333	6.69	
91674	18.694697	40.717778	6.64	
91675	18.694808	31.617500	6.41	
91677	18.695128	-14.564167	6.40	
91689	18.697669	-23.833333	6.22	
91707	18.702247	34.746111	6.49	
91723	18.703989	-81.808056	6.27	
91726	18.704561	-9.052500	4.70	
91732	18.706258	-47.760833	6.60	
91733	18.706286	-64.642778	6.35	
91751	18.710033	-7.073611	6.13	
91755	18.710544	55.539167	5.03	
91781	18.715308	-19.283889	6.32	
91792	18.717258	-71.427500	4.01	
91811	18.719539	70.792778	6.28	
91820	18.721269	39.300000	6.45	
91843	18.724725	53.871667	6.18	
91845	18.725344	-8.275000	4.88	
91852	18.726692	36.556389	6.04	
91854	18.727033	-64.551111	5.76	
91875	18.729706	-38.323056	5.11	
91880	18.730894	-6.817778	6.30	
91882	18.730969	10.901111	6.56	
91883	18.731003	31.926667	5.68	
91887	18.731772	47.616111	6.68	
91898	18.734764	38.533056	6.54	
91901	18.735536	-36.718056	6.31	
91915	18.738408	61.048056	6.02	
91918	18.738711	-35.641667	4.86	
91919	18.738983	39.669722	4.67	
91926	18.739661	39.612500	4.59	
91958	18.744525	23.590000	6.30	
91971	18.746206	37.605000	4.34	
91973	18.746719	37.594444	5.73	
91974	18.747111	-25.010833	5.82	
91975	18.747203	2.060000	5.02	
91985	18.748719	54.896944	6.26	
91989	18.749208	-39.686111	5.40	
92008	18.753194	-61.095000	6.04	
92016	18.755178	-21.001389	6.35	
92017	18.755203	-35.856389	6.57	
92021	18.756647	-56.881667	6.22	
92024	18.757461	-64.870833	4.78	
92027	18.757878	5.500000	5.82	
92032	18.758669	19.969722	6.58	
92036	18.759892	21.984444	6.53	
92040	18.760572	79.942500	6.40	
92041	18.760931	-26.990556	3.17	
92043	18.761036	20.546944	4.19	
92047	18.761522	15.725278	6.69	
92056	18.762989	74.085278	5.25	
92072	18.765553	-50.872500	6.24	
92079	18.766986	-19.606111	6.34	
92086	18.767733	-27.498889	6.61	
92088	18.767908	26.661944	4.83	
92098	18.770281	41.441667	6.06	
92111	18.772386	-22.391944	5.37	
92112	18.772850	75.433611	5.37	
92117	18.774606	-0.961389	5.89	
92131	18.778153	18.705833	6.18	
92133	18.778633	52.987778	5.91	
92136	18.778700	-10.125000	5.69	
92156	18.783075	46.314722	6.52	
92157	18.783083	-50.094444	6.54	
92161	18.783672	18.181111	4.34	
92175	18.786244	-4.747778	4.22	
92202	18.791383	-5.705000	5.38	
92219	18.794478	49.074722	6.67	
92226	18.795722	-40.406111	5.20	
92233	18.797000	-77.868611	6.39	
92243	18.799269	31.756667	6.06	
92254	18.800742	4.241389	6.20	
92269	18.804469	48.767222	6.12	
92270	18.804553	23.514722	6.19	
92294	18.810544	-65.077500	5.71	
92296	18.810969	-6.004167	6.49	
92301	18.812614	-18.601111	6.46	
92308	18.814019	-43.680000	5.46	
92312	18.814828	19.328611	5.89	
92319	18.815453	24.055833	6.55	
92329	18.817528	-32.710278	6.69	
92350	18.821428	-34.748889	6.59	
92352	18.822408	43.734167	6.54	
92367	18.824244	-45.810000	5.80	
92382	18.826389	-43.433889	5.60	
92386	18.826994	-0.836111	6.24	
92390	18.827808	-20.324722	5.22	
92391	18.828044	-5.912778	5.99	
92393	18.828464	15.934444	6.68	
92394	18.828800	-72.995556	6.04	
92396	18.828911	31.629444	6.64	
92398	18.829419	32.812778	5.93	
92405	18.831367	32.550833	5.22	
92420	18.834664	33.362500	3.52	Sheliak
92436	18.838364	60.837500	6.69	
92456	18.841992	-13.572222	6.48	
92475	18.845986	10.976389	6.37	
92480	18.847361	-22.161944	6.29	
92488	18.849586	-9.773889	5.82	
92487	18.849625	-41.062500	6.50	
92512	18.853336	59.388056	4.63	
92524	18.856156	-3.317778	6.08	
92549	18.859722	52.974444	5.51	
92550	18.859969	28.783611	6.22	
92551	18.860144	36.538889	6.10	
92593	18.867203	13.965556	6.19	
92599	18.868681	41.383056	6.28	
92602	18.868986	-21.921389	6.58	
92608	18.869986	-41.708889	6.47	
92609	18.870289	-62.187500	4.22	
92614	18.871231	21.425000	5.43	
92620	18.871842	14.535556	6.55	
92630	18.874225	-46.595000	5.51	
92635	18.874533	-26.650556	6.28	
92643	18.876958	-29.379444	6.12	
92646	18.877669	-52.106944	5.18	
92649	18.878247	-30.733889	6.64	
92669	18.883306	-46.586111	6.17	
92674	18.883833	-9.575556	6.27	
92676	18.883989	-48.360556	6.17	
92687	18.886667	-51.931389	6.30	
92689	18.887094	50.708056	4.92	
92700	18.888472	40.995000	6.60	
92713	18.891253	42.902500	6.61	
92717	18.892556	75.787222	6.33	
92728	18.895433	36.971667	5.58	
92731	18.896192	57.486389	6.24	
92747	18.900025	-21.359722	5.68	
92761	18.902828	-22.744722	4.86	
92768	18.903681	27.909444	5.64	
92779	18.906089	10.808056	6.54	
92782	18.906603	71.296944	4.82	
92788	18.908083	-45.486111	6.65	
92791	18.908414	36.898611	4.22	
92799	18.909011	-49.878889	6.58	
92814	18.911978	-15.602778	5.08	
92818	18.912467	22.645000	4.57	
92822	18.913103	48.859722	5.84	
92824	18.913236	-87.605278	5.29	
92831	18.914494	41.602500	5.46	
92833	18.914589	33.968333	5.99	
92845	18.918631	-22.671111	5.00	
92855	18.921089	-26.296389	2.05	Nunki
92862	18.922247	43.945833	4.08	
92866	18.923208	-37.386389	6.48	
92872	18.924289	6.615278	5.58	
92879	18.925100	14.385000	6.62	
92882	18.925283	-16.376111	5.56	
92891	18.926583	42.060000	6.55	
92920	18.931539	35.810556	6.67	
92928	18.933331	-80.727778	6.57	
92931	18.933519	-23.173611	5.91	
92934	18.934389	17.995278	6.64	
92937	18.935042	18.105556	5.69	
92946	18.936989	4.203333	4.62	Alya
92950	18.937328	-18.709167	6.63	
92951	18.937392	4.201944	4.98	
92953	18.938047	-42.710556	5.35	
92963	18.939628	-1.799722	6.20	
92968	18.940444	2.471111	6.14	
92969	18.940483	65.258056	5.62	
92972	18.940897	-31.688889	6.45	
92977	18.942233	-48.991944	6.65	
92989	18.944581	-37.343056	5.36	
92997	18.945856	57.815000	5.67	
93012	18.948528	-62.801667	6.47	
93015	18.949178	-67.233333	4.40	
93017	18.950408	32.901389	5.20	
93026	18.951008	-5.846111	4.83	
93049	18.953975	-43.916944	6.27	
93051	18.954608	2.535278	5.56	
93053	18.954817	62.396667	6.50	
93057	18.955689	-20.656111	5.02	
93068	18.957906	58.224722	6.47	
93074	18.959553	-39.823056	6.29	
93085	18.962161	-21.106389	3.52	
93097	18.965911	77.050833	6.56	
93104	18.967194	38.266111	5.89	
93117	18.969453	-83.421944	6.35	
93124	18.970764	17.360833	5.33	
93132	18.972361	-24.876667	6.62	
93134	18.972586	-31.035833	6.09	
93138	18.973253	6.240000	6.22	
93140	18.973564	-22.529444	6.14	
93148	18.974378	-52.938611	4.85	
93163	18.976831	-60.200556	5.14	
93174	18.978742	-37.106944	4.83	
93175	18.979183	19.794167	6.52	
93177	18.979608	40.679167	6.20	
93179	18.979700	13.906667	5.91	
93187	18.981283	69.531111	6.52	
93188	18.981389	-48.505833	6.63	
93194	18.982394	32.689444	3.25	Sulafat
93197	18.983167	50.808889	6.32	
93203	18.984925	13.622500	5.27	
93209	18.986381	-39.534444	6.49	
93210	18.986747	39.217222	6.43	
93225	18.989944	-12.840278	5.51	
93224	18.989950	-19.279167	6.52	
93234	18.990772	-18.566389	6.37	
93238	18.991464	-70.468333	6.49	
93244	18.993719	15.068333	4.02	
93256	18.995953	26.230278	5.26	
93270	18.999478	22.814444	6.28	
93279	19.000228	32.145278	4.94	
93287	19.000986	-66.653333	5.98	
93299	19.003797	50.533333	5.39	
93309	19.005294	40.683889	6.53	
93315	19.006883	-24.942222	6.35	
93340	19.012075	55.658056	5.51	
93354	19.015333	33.801944	6.04	
93371	19.017861	-37.061389	6.44	
93374	19.018175	19.309444	6.47	
93393	19.021489	26.291389	5.69	
93408	19.023989	46.935000	5.00	
93418	19.025978	-15.282500	6.31	
93423	19.027150	-22.695278	6.25	
93429	19.028011	-5.738889	4.02	
93437	19.030103	33.621111	6.39	
93443	19.030394	22.264167	6.44	
93466	19.035289	52.261111	6.35	
93470	19.035694	-41.910278	6.21	
93488	19.039322	8.373333	6.25	
93498	19.041025	-24.846389	5.63	
93502	19.042817	-10.721667	6.64	
93506	19.043533	-29.880000	2.60	Ascella
93523	19.047950	19.660833	6.11	
93526	19.048469	-3.698889	5.40	
93537	19.051056	-19.245556	5.96	
93542	19.051897	-42.095000	4.74	
93543	19.051942	-19.102778	6.37	
93552	19.054914	-38.253056	5.73	
93574	19.058244	-68.755278	5.89	
93580	19.058956	1.818889	5.82	
93603	19.061797	21.268333	6.61	
93624	19.065978	-51.018056	5.93	
93629	19.066944	-57.959722	6.30	
93666	19.073375	-5.684722	6.48	
93667	19.073628	-31.046944	5.49	
93682	19.077758	-48.403611	6.66	
93683	19.078036	-21.741111	3.76	
93705	19.081278	19.144167	6.57	
93713	19.081992	53.396389	5.40	
93717	19.082683	-4.031111	5.40	
93718	19.082728	31.744167	5.63	
93720	19.082853	30.733333	6.07	
93733	19.086069	49.923056	6.45	
93743	19.088494	-1.512222	6.51	
93747	19.090169	13.863611	2.99	
93763	19.094772	-15.660278	5.93	
93770	19.096425	29.921667	6.32	
93801	19.102989	-9.631944	6.63	
93805	19.104153	-4.882222	3.43	
93808	19.104731	41.413611	6.51	
93815	19.105533	-52.340556	5.17	
93825	19.106956	-37.062500	4.23	
93843	19.110467	28.628333	5.53	
93845	19.110656	24.250556	5.78	
93855	19.114478	-16.229167	6.00	
93858	19.114611	-37.809722	6.15	
93860	19.115225	-50.323056	6.29	
93862	19.115444	-48.298889	5.95	
93864	19.115678	-27.669722	3.32	
93867	19.116278	11.071111	5.07	
93887	19.118981	-18.738056	6.28	
93892	19.119175	-0.640833	6.55	
93903	19.121703	36.100000	5.25	
93917	19.123750	32.501667	5.20	
93925	19.125233	-28.636667	6.05	
93966	19.132578	16.853889	6.08	
93974	19.133881	24.725833	6.59	
93975	19.134303	21.698611	6.22	
93993	19.137378	-24.657222	6.30	
93996	19.137972	-19.290278	5.56	
94005	19.139147	-40.496389	4.57	
94013	19.140522	52.425833	5.88	
94027	19.143172	14.435000	6.64	
94034	19.144506	16.851389	6.65	
94040	19.145614	-18.952778	6.57	
94041	19.145681	-23.190000	6.66	
94053	19.147844	-2.287222	6.58	
94054	19.147853	-55.720000	6.44	
94064	19.149447	11.293333	6.65	
94068	19.149978	6.073333	5.23	
94083	19.152708	76.560556	5.11	
94114	19.157856	-37.904167	4.11	
94124	19.160103	-36.164722	6.54	
94130	19.161044	-39.826944	6.44	
94140	19.162722	65.978333	6.26	
94141	19.162731	-21.023333	2.88	
94144	19.163369	-19.803333	6.11	
94149	19.164331	-0.428056	6.34	
94150	19.164617	-68.424167	5.31	
94156	19.165653	35.660833	6.55	
94157	19.166014	-41.892222	5.86	
94160	19.167153	-39.340556	4.10	
94168	19.168964	-71.548333	6.64	
94184	19.174328	-30.006944	6.52	
94243	19.183864	-39.004444	6.34	
94272	19.188556	-29.502222	6.28	
94280	19.189767	40.429167	6.20	
94290	19.191933	26.735833	6.35	
94302	19.194589	56.858889	5.13	
94311	19.196114	31.283333	5.93	
94336	19.201450	49.854167	5.85	
94344	19.202717	-37.583056	6.55	
94351	19.204364	47.375000	6.54	
94372	19.207783	-21.658333	6.39	
94376	19.209208	67.661111	3.07	Altais
94382	19.210200	21.554444	6.02	
94385	19.211306	-7.939444	5.35	
94398	19.212806	-50.486111	6.12	
94434	19.220464	-25.906667	5.79	
94437	19.220978	-12.282500	5.51	
94460	19.225961	-62.922222	6.59	
94477	19.228528	2.293611	5.14	
94478	19.228894	5.515556	6.47	
94481	19.229303	39.145833	4.43	
94490	19.231989	57.705000	5.00	
94521	19.237775	-8.718889	6.54	
94556	19.244311	-45.193333	5.91	
94576	19.247272	31.860278	6.61	
94598	19.250747	20.203056	6.03	
94604	19.252197	83.462500	6.50	
94620	19.254817	21.231944	5.65	
94623	19.255328	50.071111	6.27	
94624	19.255581	15.083611	5.58	
94627	19.256189	-6.049722	6.63	
94630	19.256900	30.526389	5.88	
94643	19.259000	-25.256389	4.86	
94645	19.259208	-24.178889	6.25	
94648	19.259247	73.355000	4.45	
94646	19.259269	18.516111	6.46	
94679	19.265822	27.455833	6.54	
94685	19.266525	27.926111	6.18	
94703	19.270289	21.390278	4.76	
94712	19.272706	-45.465833	5.38	
94713	19.272806	38.133611	4.35	
94714	19.272886	-75.800000	6.61	
94720	19.274106	14.544444	5.65	
94724	19.274611	-69.190556	6.25	
94727	19.275283	4.834722	5.59	
94730	19.275767	-33.522222	6.58	
94733	19.276300	6.596667	6.68	
94755	19.280942	46.998333	6.02	
94770	19.283481	-65.227500	6.42	
94779	19.285031	53.368056	3.80	
94789	19.286728	-66.660833	5.52	
94799	19.288881	39.121111	6.57	
94820	19.293914	-18.952778	4.88	
94823	19.294428	-15.966944	6.62	
94827	19.295456	23.025556	5.46	
94833	19.296717	2.031667	6.19	
94834	19.296944	11.595278	5.28	
94852	19.300236	31.021667	6.69	
94858	19.302711	-53.386667	6.36	
94885	19.309025	1.085000	5.10	
94890	19.310514	49.569167	6.32	
94910	19.313447	19.610278	6.50	
94913	19.314147	-0.338889	6.40	
94916	19.314653	9.618056	6.31	
94929	19.316708	-15.535833	6.09	
94932	19.316986	37.445278	6.25	
94934	19.317708	33.388889	6.60	
94974	19.326783	54.375833	6.23	
94975	19.327056	-51.572500	6.57	
94981	19.327511	37.330833	6.29	
94982	19.327597	12.374444	5.53	
94986	19.327775	-35.421389	5.59	
94993	19.329483	64.390556	6.52	
95002	19.331400	11.534722	6.03	
95038	19.337778	57.645000	5.91	
95054	19.340611	-31.817500	6.56	
95055	19.340842	-1.309722	6.57	
95066	19.342456	-5.415833	4.98	
95067	19.342514	35.185833	6.30	
95073	19.343244	-0.891944	5.46	
95077	19.343933	-22.402500	5.59	
95081	19.344464	65.714167	4.60	
95109	19.348417	22.198611	6.56	
95143	19.357047	57.766667	6.59	
95149	19.358250	-34.983056	6.48	
95154	19.359869	76.559444	6.22	
95159	19.360308	-19.234167	6.25	
95167	19.361178	79.602778	6.06	
95168	19.361217	-17.847222	3.92	
95176	19.362117	-15.955000	4.52	
95188	19.364119	-18.308056	5.84	
95211	19.369325	-42.015833	6.33	
95219	19.372447	-8.200833	6.66	
95222	19.372642	-0.252222	5.81	
95235	19.375931	33.518056	6.09	
95239	19.377133	-51.231111	6.42	
95241	19.377303	-44.458889	3.96	Arkab
95245	19.378033	37.581111	6.60	
95253	19.380097	9.912778	6.34	
95260	19.380800	26.262222	5.22	
95261	19.380883	-54.423611	5.03	
95281	19.384567	-7.400556	6.31	
95287	19.385622	14.920833	6.65	
95294	19.386961	-44.799444	4.27	
95306	19.389942	50.271111	6.51	
95319	19.392767	33.221389	6.37	
95322	19.393583	-53.946111	6.62	
95340	19.396369	20.264167	6.40	
95347	19.398097	-40.615556	3.96	Rukbat
95352	19.399025	43.388056	5.85	
95369	19.401531	-68.370833	6.33	
95370	19.401681	36.451667	6.44	
95372	19.402103	29.621111	4.99	
95385	19.403542	-62.998056	6.58	
95396	19.405958	-43.721944	6.13	
95398	19.406133	16.937500	6.27	
95400	19.406261	28.087500	6.53	
95408	19.408381	-27.865833	6.03	
95447	19.416047	11.942778	5.17	
95453	19.417086	-4.884444	6.50	
95456	19.417792	-29.309167	5.91	
95477	19.421236	-24.508333	5.02	
95485	19.422656	-13.897222	5.72	
95487	19.422889	20.271667	6.31	
95492	19.423853	24.914167	6.19	
95498	19.424594	19.798333	5.14	
95503	19.424908	-23.962222	5.45	
95501	19.424931	3.114444	3.36	
95520	19.429658	58.027222	6.60	
95532	19.432333	-49.842500	6.66	
95534	19.432403	44.930833	6.68	
95556	19.435867	36.317778	5.17	
95557	19.436397	-15.053056	5.71	
95560	19.437011	20.097778	5.60	
95564	19.438647	-21.776667	5.57	
95572	19.440036	13.023611	5.76	
95576	19.440683	62.556944	6.38	
95582	19.441303	19.891389	5.84	
95584	19.441833	20.258889	6.64	
95585	19.441969	-0.338333	4.64	
95603	19.444883	-46.578889	6.65	
95619	19.449019	-29.743056	5.66	
95656	19.457214	52.320278	5.73	
95664	19.459417	14.282500	6.31	
95673	19.460111	37.941111	6.30	
95690	19.463367	-54.325278	5.70	
95728	19.470517	29.450278	6.57	
95732	19.472444	2.930000	5.84	
95771	19.478447	24.665000	4.44	
95785	19.482522	24.768611	5.82	
95793	19.483608	1.950278	5.79	
95812	19.488339	-0.246111	6.25	
95818	19.489139	20.279722	6.34	
95820	19.489267	-7.043889	6.37	
95822	19.489478	14.595833	5.57	
95823	19.489936	-43.444722	5.70	
95833	19.491683	36.287222	6.66	
95853	19.495094	51.729444	3.76	
95865	19.497825	-26.985278	5.46	
95866	19.497942	-55.441389	6.14	
95898	19.502925	2.903889	6.08	
95905	19.504119	-32.091111	6.60	
95908	19.504814	33.728333	6.55	
95929	19.509197	3.444167	6.09	
95931	19.509575	56.136111	6.68	
95932	19.509603	-55.110000	6.29	
95937	19.511061	-2.788611	5.03	
95947	19.512025	27.959444	3.05	Albireo
95951	19.512611	27.965278	5.12	
95953	19.513008	36.228333	6.26	
95965	19.515011	-21.311944	6.11	
95978	19.516747	70.989167	6.06	
95987	19.518114	2.011667	6.52	
95995	19.519039	58.586944	6.60	
95999	19.519706	-68.433889	5.98	
96003	19.520433	55.731667	6.37	
96014	19.522044	50.306389	5.55	
96016	19.522669	26.616944	5.89	
96052	19.529533	34.452778	4.74	
96095	19.537253	-44.546389	6.48	
96100	19.539053	69.665278	4.67	
96111	19.541250	-30.869167	6.58	
96141	19.548275	-53.185556	5.76	
96159	19.552158	5.029167	6.61	
